member_id,household_id,primary_member_id,primary_member_name,full_name,date_of_birth,gender,physical_address,region,district,nwsc_area,town_or_ward,member_marker,relationship_to_primary,seniority_level,job_title,organisation_unit,synthetic_record
NWSC-MEM-000085,NWSC-HH-000085,NWSC-MEM-000085,Irene Alupo,Irene Alupo,1989-11-29,Female,"Plot 660, Main Street, Ntinda, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Ntinda,PRIMARY,,Professional/Officer,Commercial Officer,Finance & Corporate Strategy,TRUE
NWSC-MEM-000086,NWSC-HH-000086,NWSC-MEM-000086,Prossy Walusimbi,Prossy Walusimbi,1979-06-26,Female,"Plot 604, School Lane, Kazo, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kazo,PRIMARY,,Regional/General Manager,General Manager,Kampala Water,TRUE
NWSC-MEM-000087,NWSC-HH-000087,NWSC-MEM-000087,Raymond Ntale,Raymond Ntale,1998-11-28,Male,"Plot 732, Industrial Lane, Kololo, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Kololo,PRIMARY,,Professional/Officer,IT Officer,Regional Operations,TRUE
NWSC-MEM-000088,NWSC-HH-000088,NWSC-MEM-000088,Irene Nakimuli,Irene Nakimuli,1989-07-16,Female,"Plot 704, Spring Road, Kyaliwajjala, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kyaliwajjala,PRIMARY,,Area/Branch Manager,District Operations Manager,Finance & Corporate Strategy,TRUE
NWSC-MEM-000089,NWSC-HH-000089,NWSC-MEM-000089,Susan Walusimbi,Susan Walusimbi,1995-10-03,Female,"Plot 135, High Street, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,PRIMARY,,Professional/Officer,Finance Officer,Commercial & Customer Services,TRUE
NWSC-MEM-000090,NWSC-HH-000090,NWSC-MEM-000090,Joan Nantongo,Joan Nantongo,1983-10-02,Female,"Plot 910, Industrial Lane, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Field/Operations,Meter Reader,Kampala Water,TRUE
NWSC-MEM-000091,NWSC-HH-000091,NWSC-MEM-000091,Esther Mutebi,Esther Mutebi,1985-08-01,Female,"Plot 586, Hill Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Area/Branch Manager,Branch Manager,Kampala Water,TRUE
NWSC-MEM-000092,NWSC-HH-000092,NWSC-MEM-000092,Daniel Akena,Daniel Akena,1980-12-04,Male,"Plot 568, Lake View Road, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Support/Admin,Records Clerk,Kampala Water,TRUE
NWSC-MEM-000093,NWSC-HH-000093,NWSC-MEM-000093,Peace Ouma,Peace Ouma,1984-06-08,Female,"Plot 875, Spring Road, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Field/Operations,Plant Operator,Regional Operations,TRUE
NWSC-MEM-000094,NWSC-HH-000094,NWSC-MEM-000094,Emmanuel Walusimbi,Emmanuel Walusimbi,1976-12-02,Male,"Plot 191, Reservoir Road, Kololo, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Kololo,PRIMARY,,Field/Operations,Plant Operator,Kampala Water,TRUE
NWSC-MEM-000095,NWSC-HH-000095,NWSC-MEM-000095,Florence Nsubuga,Florence Nsubuga,2000-05-01,Female,"Plot 19, Hill Road, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Support/Admin,Driver,Commercial & Customer Services,TRUE
NWSC-MEM-000096,NWSC-HH-000096,NWSC-MEM-000096,Achen Anywar,Achen Anywar,1998-07-12,Female,"Plot 743, Industrial Lane, Mukono Central, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Mukono Central,PRIMARY,,Support/Admin,Administrative Assistant,Finance & Corporate Strategy,TRUE
NWSC-MEM-000097,NWSC-HH-000097,NWSC-MEM-000097,Catherine Ouma,Catherine Ouma,1995-07-01,Female,"Plot 262, School Lane, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Professional/Officer,Human Resource Officer,Kampala Water,TRUE
NWSC-MEM-000098,NWSC-HH-000098,NWSC-MEM-000098,Brenda Alupo,Brenda Alupo,1982-01-31,Female,"Plot 715, High Street, Najjeera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Najjeera,PRIMARY,,Area/Branch Manager,Area Manager,Human Resource,TRUE
NWSC-MEM-000099,NWSC-HH-000099,NWSC-MEM-000099,Violet Kato,Violet Kato,1988-06-29,Female,"Plot 579, Mission Road, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Field/Operations,Leakage Technician,Kampala Water,TRUE
NWSC-MEM-000100,NWSC-HH-000100,NWSC-MEM-000100,Wasswa Okot,Wasswa Okot,1982-09-27,Male,"Plot 244, Main Street, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Field/Operations,Network Technician,Commercial & Customer Services,TRUE
NWSC-MEM-000101,NWSC-HH-000101,NWSC-MEM-000101,Grace Nalubega,Grace Nalubega,2001-01-14,Female,"Plot 603, Commercial Street, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Supervisor/Specialist,Network Supervisor,Procurement & Stores,TRUE
NWSC-MEM-000102,NWSC-HH-000102,NWSC-MEM-000102,Achen Opio,Achen Opio,1999-09-07,Female,"Plot 740, Council Road, Buloba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Buloba,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000103,NWSC-HH-000103,NWSC-MEM-000103,Joshua Senyonga,Joshua Senyonga,2003-12-05,Male,"Plot 906, Water Works Road, Mukono Central, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Mukono Central,PRIMARY,,Professional/Officer,Finance Officer,Procurement & Stores,TRUE
NWSC-MEM-000104,NWSC-HH-000104,NWSC-MEM-000104,Ritah Kyomuhendo,Ritah Kyomuhendo,1986-02-18,Female,"Plot 974, Hill Road, Kawempe, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Kawempe,PRIMARY,,Professional/Officer,Procurement Officer,Planning & Capital Development,TRUE
NWSC-MEM-000105,NWSC-HH-000105,NWSC-MEM-000105,John Nantongo,John Nantongo,1991-08-23,Male,"Plot 803, Mission Road, Nakawa, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakawa,PRIMARY,,Supervisor/Specialist,Network Supervisor,Finance & Corporate Strategy,TRUE
NWSC-MEM-000106,NWSC-HH-000106,NWSC-MEM-000106,Stephen Nalubega,Stephen Nalubega,1977-04-29,Male,"Plot 931, Church Road, Kyaliwajjala, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kyaliwajjala,PRIMARY,,Field/Operations,Pump Attendant,Water Quality,TRUE
NWSC-MEM-000107,NWSC-HH-000107,NWSC-MEM-000107,Stephen Kahuma,Stephen Kahuma,1980-11-19,Male,"Plot 782, Spring Road, Nakawa, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakawa,PRIMARY,,Field/Operations,Pump Attendant,Water Quality,TRUE
NWSC-MEM-000108,NWSC-HH-000108,NWSC-MEM-000108,Judith Nansubuga,Judith Nansubuga,1996-07-20,Female,"Plot 840, Market Street, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Professional/Officer,Finance Officer,Legal Services,TRUE
NWSC-MEM-000109,NWSC-HH-000109,NWSC-MEM-000109,Geoffrey Okot,Geoffrey Okot,1980-12-11,Male,"Plot 637, Hill Road, Kawanda, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kawanda,PRIMARY,,Field/Operations,Plant Operator,Finance & Corporate Strategy,TRUE
NWSC-MEM-000110,NWSC-HH-000110,NWSC-MEM-000110,Mary Mirembe,Mary Mirembe,1986-12-09,Female,"Plot 110, Spring Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Planning & Capital Development,TRUE
NWSC-MEM-000111,NWSC-HH-000111,NWSC-MEM-000111,Margaret Bukenya,Margaret Bukenya,1999-01-09,Female,"Plot 761, Water Works Road, Mukono Central, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Mukono Central,PRIMARY,,Support/Admin,Customer Care Assistant,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000112,NWSC-HH-000112,NWSC-MEM-000112,Brenda Kizza,Brenda Kizza,1985-10-21,Female,"Plot 544, Reservoir Road, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,PRIMARY,,Supervisor/Specialist,Network Supervisor,Commercial & Customer Services,TRUE
NWSC-MEM-000113,NWSC-HH-000113,NWSC-MEM-000113,Opio Kahuma,Opio Kahuma,1983-11-22,Male,"Plot 691, Lake View Road, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Field/Operations,Meter Reader,Information & Business Solutions,TRUE
NWSC-MEM-000114,NWSC-HH-000114,NWSC-MEM-000114,Mary Lwanga,Mary Lwanga,1994-10-04,Female,"Plot 744, School Lane, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,PRIMARY,,Field/Operations,Meter Reader,Kampala Water,TRUE
NWSC-MEM-000115,NWSC-HH-000115,NWSC-MEM-000115,Charles Nansubuga,Charles Nansubuga,1989-01-28,Male,"Plot 683, Spring Road, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Kampala Water,TRUE
NWSC-MEM-000116,NWSC-HH-000116,NWSC-MEM-000116,Simon Ntale,Simon Ntale,1978-11-23,Male,"Plot 655, Station Road, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Executive Leadership,Corporate Strategy Lead,Internal Audit,TRUE
NWSC-MEM-000117,NWSC-HH-000117,NWSC-MEM-000117,Daniel Kakooza,Daniel Kakooza,2000-12-19,Male,"Plot 473, Lake View Road, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Field/Operations,Meter Reader,Procurement & Stores,TRUE
NWSC-MEM-000118,NWSC-HH-000118,NWSC-MEM-000118,Achen Baluku,Achen Baluku,1994-10-26,Female,"Plot 10, Civic Road, Buloba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Buloba,PRIMARY,,Supervisor/Specialist,Network Supervisor,Regional Operations,TRUE
NWSC-MEM-000119,NWSC-HH-000119,NWSC-MEM-000119,Ritah Mutebi,Ritah Mutebi,1995-03-31,Female,"Plot 697, Church Road, Namanve, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Namanve,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Water Quality,TRUE
NWSC-MEM-000120,NWSC-HH-000120,NWSC-MEM-000120,Isaac Namutebi,Isaac Namutebi,1994-03-10,Male,"Plot 85, Lake View Road, Rubaga, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Rubaga,PRIMARY,,Support/Admin,Records Clerk,Water Quality,TRUE
NWSC-MEM-000121,NWSC-HH-000121,NWSC-MEM-000121,Paul Walusimbi,Paul Walusimbi,1989-09-24,Male,"Plot 854, Old Kampala Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Professional/Officer,Human Resource Officer,Kampala Water,TRUE
NWSC-MEM-000122,NWSC-HH-000122,NWSC-MEM-000122,Irene Wamala,Irene Wamala,1985-01-06,Female,"Plot 47, Civic Road, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Field/Operations,Meter Reader,Kampala Water,TRUE
NWSC-MEM-000123,NWSC-HH-000123,NWSC-MEM-000123,Angela Baluku,Angela Baluku,1988-05-30,Female,"Plot 982, Spring Road, Nakawa, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakawa,PRIMARY,,Professional/Officer,IT Officer,Information & Business Solutions,TRUE
NWSC-MEM-000124,NWSC-HH-000124,NWSC-MEM-000124,Jackie Waiswa,Jackie Waiswa,2000-12-26,Female,"Plot 834, High Street, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Supervisor/Specialist,Network Supervisor,Kampala Water,TRUE
NWSC-MEM-000125,NWSC-HH-000125,NWSC-MEM-000125,Mary Olanya,Mary Olanya,1987-08-04,Female,"Plot 35, Civic Road, Kakiri Road, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Kakiri Road,PRIMARY,,Support/Admin,Stores Assistant,Kampala Water,TRUE
NWSC-MEM-000126,NWSC-HH-000126,NWSC-MEM-000126,Collins Agaba,Collins Agaba,2004-07-29,Male,"Plot 380, Church Road, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Field/Operations,Network Technician,Kampala Water,TRUE
NWSC-MEM-000127,NWSC-HH-000127,NWSC-MEM-000127,Ruth Lwanga,Ruth Lwanga,1995-07-22,Female,"Plot 293, Main Street, Kakiri, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Kakiri,PRIMARY,,Support/Admin,Administrative Assistant,Kampala Water,TRUE
NWSC-MEM-000128,NWSC-HH-000128,NWSC-MEM-000128,Abdul Mukasa,Abdul Mukasa,1983-12-18,Male,"Plot 33, Lake View Road, Kololo, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Kololo,PRIMARY,,Area/Branch Manager,District Operations Manager,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000129,NWSC-HH-000129,NWSC-MEM-000129,Linda Anywar,Linda Anywar,1988-10-23,Female,"Plot 537, Council Road, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Professional/Officer,Finance Officer,Kampala Water,TRUE
NWSC-MEM-000130,NWSC-HH-000130,NWSC-MEM-000130,Patricia Mukasa,Patricia Mukasa,1986-07-20,Female,"Plot 563, Lake View Road, Najjeera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Najjeera,PRIMARY,,Support/Admin,Records Clerk,Kampala Water,TRUE
NWSC-MEM-000131,NWSC-HH-000131,NWSC-MEM-000131,Richard Ouma,Richard Ouma,2003-06-29,Male,"Plot 346, Church Road, Namanve, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Namanve,PRIMARY,,Professional/Officer,Civil Engineer,Kampala Water,TRUE
NWSC-MEM-000132,NWSC-HH-000132,NWSC-MEM-000132,Isaac Anywar,Isaac Anywar,2002-09-21,Male,"Plot 289, Industrial Lane, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Support/Admin,Records Clerk,Water Quality,TRUE
NWSC-MEM-000133,NWSC-HH-000133,NWSC-MEM-000133,Rose Bamwesigye,Rose Bamwesigye,1996-12-17,Female,"Plot 108, Market Street, Buloba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Buloba,PRIMARY,,Professional/Officer,Human Resource Officer,Finance & Corporate Strategy,TRUE
NWSC-MEM-000134,NWSC-HH-000134,NWSC-MEM-000134,Kato Byaruhanga,Kato Byaruhanga,1998-06-09,Male,"Plot 352, Industrial Lane, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Professional/Officer,Civil Engineer,Procurement & Stores,TRUE
NWSC-MEM-000135,NWSC-HH-000135,NWSC-MEM-000135,Allan Biryomumaisho,Allan Biryomumaisho,1985-12-13,Male,"Plot 190, Market Street, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Support/Admin,Records Clerk,Kampala Water,TRUE
NWSC-MEM-000136,NWSC-HH-000136,NWSC-MEM-000136,Ben Kyomuhendo,Ben Kyomuhendo,1983-01-04,Male,"Plot 896, Hill Road, Namayumba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Namayumba,PRIMARY,,Field/Operations,Plant Operator,Legal Services,TRUE
NWSC-MEM-000137,NWSC-HH-000137,NWSC-MEM-000137,Sylvia Otieno,Sylvia Otieno,2003-08-05,Female,"Plot 732, Reservoir Road, Bugolobi, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Bugolobi,PRIMARY,,Field/Operations,Plant Operator,Kampala Water,TRUE
NWSC-MEM-000138,NWSC-HH-000138,NWSC-MEM-000138,Ocen Waiswa,Ocen Waiswa,1998-11-27,Male,"Plot 936, Civic Road, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Support/Admin,Stores Assistant,Technical Services,TRUE
NWSC-MEM-000139,NWSC-HH-000139,NWSC-MEM-000139,Samuel Walusimbi,Samuel Walusimbi,1995-02-24,Male,"Plot 470, Lake View Road, Namayumba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Namayumba,PRIMARY,,Supervisor/Specialist,Network Supervisor,Internal Audit,TRUE
NWSC-MEM-000140,NWSC-HH-000140,NWSC-MEM-000140,Sarah Wamala,Sarah Wamala,1986-08-01,Female,"Plot 137, Industrial Lane, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Professional/Officer,Procurement Officer,Kampala Water,TRUE
NWSC-MEM-000141,NWSC-HH-000141,NWSC-MEM-000141,Susan Alupo,Susan Alupo,2002-05-04,Female,"Plot 995, Reservoir Road, Nakasero, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakasero,PRIMARY,,Support/Admin,Customer Care Assistant,Kampala Water,TRUE
NWSC-MEM-000142,NWSC-HH-000142,NWSC-MEM-000142,Joseph Auma,Joseph Auma,1986-08-24,Male,"Plot 40, Main Street, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Professional/Officer,Commercial Officer,Commercial & Customer Services,TRUE
NWSC-MEM-000143,NWSC-HH-000143,NWSC-MEM-000143,David Wabwire,David Wabwire,1990-10-25,Male,"Plot 367, Station Road, Rubaga, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Rubaga,PRIMARY,,Field/Operations,Field Assistant,Commercial & Customer Services,TRUE
NWSC-MEM-000144,NWSC-HH-000144,NWSC-MEM-000144,Charles Wamala,Charles Wamala,1992-10-06,Male,"Plot 496, Hospital Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Professional/Officer,Finance Officer,Kampala Water,TRUE
NWSC-MEM-000145,NWSC-HH-000145,NWSC-MEM-000145,Julius Ouma,Julius Ouma,1992-09-09,Male,"Plot 874, Civic Road, Ntinda, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Ntinda,PRIMARY,,Professional/Officer,Commercial Officer,Kampala Water,TRUE
NWSC-MEM-000146,NWSC-HH-000146,NWSC-MEM-000146,Mary Nantongo,Mary Nantongo,1995-10-31,Female,"Plot 86, Water Works Road, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Professional/Officer,Procurement Officer,Legal Services,TRUE
NWSC-MEM-000147,NWSC-HH-000147,NWSC-MEM-000147,Timothy Nantongo,Timothy Nantongo,1994-08-16,Male,"Plot 856, Market Street, Makindye, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Makindye,PRIMARY,,Professional/Officer,Civil Engineer,Legal Services,TRUE
NWSC-MEM-000148,NWSC-HH-000148,NWSC-MEM-000148,Julius Kyomuhendo,Julius Kyomuhendo,1995-07-29,Male,"Plot 559, Station Road, Namanve, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Namanve,PRIMARY,,Supervisor/Specialist,Network Supervisor,Planning & Capital Development,TRUE
NWSC-MEM-000149,NWSC-HH-000149,NWSC-MEM-000149,Godfrey Anywar,Godfrey Anywar,2000-06-12,Male,"Plot 666, School Lane, Namayumba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Namayumba,PRIMARY,,Field/Operations,Leakage Technician,Internal Audit,TRUE
NWSC-MEM-000150,NWSC-HH-000150,NWSC-MEM-000150,Sarah Ntale,Sarah Ntale,1981-04-20,Female,"Plot 651, Commercial Street, Mukono Central, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Mukono Central,PRIMARY,,Field/Operations,Network Technician,Water Quality,TRUE
NWSC-MEM-000151,NWSC-HH-000151,NWSC-MEM-000151,Aisha Walusimbi,Aisha Walusimbi,1996-04-06,Female,"Plot 793, Hill Road, Najjeera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Najjeera,PRIMARY,,Professional/Officer,Procurement Officer,Human Resource,TRUE
NWSC-MEM-000152,NWSC-HH-000152,NWSC-MEM-000152,Ritah Nabirye,Ritah Nabirye,2000-04-09,Female,"Plot 379, Civic Road, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Professional/Officer,Civil Engineer,Kampala Water,TRUE
NWSC-MEM-000153,NWSC-HH-000153,NWSC-MEM-000153,Irene Obote,Irene Obote,1994-12-16,Female,"Plot 519, Spring Road, Namanve, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Namanve,PRIMARY,,Field/Operations,Network Technician,Water Quality,TRUE
NWSC-MEM-000154,NWSC-HH-000154,NWSC-MEM-000154,Simon Bukenya,Simon Bukenya,1989-04-05,Male,"Plot 659, Council Road, Kakiri Road, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Kakiri Road,PRIMARY,,Professional/Officer,Human Resource Officer,Regional Operations,TRUE
NWSC-MEM-000155,NWSC-HH-000155,NWSC-MEM-000155,Timothy Byaruhanga,Timothy Byaruhanga,1975-03-07,Male,"Plot 619, Station Road, Nabweru, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nabweru,PRIMARY,,Senior Director/Director,Director of Customer Services,Technical Services,TRUE
NWSC-MEM-000156,NWSC-HH-000156,NWSC-MEM-000156,Sarah Nantongo,Sarah Nantongo,1996-04-07,Female,"Plot 434, Industrial Lane, Kazo, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kazo,PRIMARY,,Professional/Officer,IT Officer,Legal Services,TRUE
NWSC-MEM-000157,NWSC-HH-000157,NWSC-MEM-000157,Judith Ouma,Judith Ouma,1977-10-29,Female,"Plot 553, Market Street, Bugolobi, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Bugolobi,PRIMARY,,Regional/General Manager,General Manager,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000158,NWSC-HH-000158,NWSC-MEM-000158,Immaculate Lwanga,Immaculate Lwanga,1989-01-18,Female,"Plot 875, Station Road, Kakiri Road, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Kakiri Road,PRIMARY,,Professional/Officer,Human Resource Officer,Human Resource,TRUE
NWSC-MEM-000159,NWSC-HH-000159,NWSC-MEM-000159,Kato Mirembe,Kato Mirembe,1981-07-28,Male,"Plot 263, Church Road, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Field/Operations,Field Assistant,Kampala Water,TRUE
